Dosing,Data,Dose_Timing,Ref_ID,Temporal_ID,Time,Converted_Concentration,Metabolite,Dose_Amount,Dose_mg_daily,Dose_Binary,Feeding_State,Sex_Ratio,Sex_Binary,Age_Cont,Age_Binary,Weight,Number,Disease,Disease_Binary,Drug,Drug_Binary,Drug_Reduced,Raw_Concentration,Raw_Units,Unit_Notes,Other_Notes
Single,Single,0,11,9,0.5,47.9771,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,None,None,None,47.9771,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,9,1,142.9461,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,None,None,None,142.9461,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,9,2,244.3043,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,None,None,None,244.3043,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,9,3,239.5027,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,None,None,None,239.5027,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,9,4,230.1807,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,None,None,None,230.1807,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,9,6,192.5231,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,None,None,None,192.5231,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,9,10,303.9195,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,None,None,None,303.9195,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,9,24,81.9961,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,None,None,None,81.9961,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,10,0,0,Alb,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,0,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,10,0.5,3.9066,Alb,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,3.9066,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,10,1,8.0784,Alb,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,8.0784,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,10,2,8.7044,Alb,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,8.7044,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,10,3,9.6657,Alb,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,9.6657,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,10,4,5.1099,Alb,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,5.1099,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,10,6,2.2157,Alb,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,2.2157,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,10,10,1.1848,Alb,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,1.1848,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,10,24,0.4421,Alb,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,0.4421,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,10,0,0,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,0,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,10,0.5,70.8577,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,70.8577,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,10,1,153.2401,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,153.2401,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,10,2,220.9809,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,220.9809,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,10,3,235.0292,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,235.0292,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,10,4,204.0715,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,204.0715,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,10,6,184.6951,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,184.6951,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,10,10,151.2771,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,151.2771,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,10,24,66.5709,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,66.5709,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,11,0,0,Alb,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,0,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,11,0.5,0.7724,Alb,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,0.7724,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,11,1,1.5972,Alb,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,1.5972,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,11,2,3.507,Alb,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,3.507,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,11,3,2.8338,Alb,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,2.8338,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,11,4,2.0591,Alb,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,2.0591,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,11,6,0.8794,Alb,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,0.8794,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,11,10,0.9021,Alb,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,0.9021,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,11,24,0.2682,Alb,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,0.2682,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,11,0,0,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,0,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,11,0.5,56.6852,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,56.6852,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,11,1,113.0386,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,113.0386,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,11,2,199.652,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,199.652,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,11,3,184.2443,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,184.2443,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,11,4,173.4936,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,173.4936,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,11,6,133.5011,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,133.5011,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,11,10,113.8666,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,113.8666,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,11,11,24,20.9449,AlbSO,400,400,Low,Fasted,1,Male,31,Adult,73,8,None,Healthy,Ritonavir,Yes,Other,20.9449,ug/l,"No conversion required. Ng --> ug = / 1000, l -> ml = *1000",
Single,Single,0,12,12,0,0,AlbSO,200,200,Low,Fatty_meal,0,Female,25,Adult,62,1,Echinococcosis,Infected,Amoxicillin and Gentamicin,Yes,Other,0,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.349,Patient 1
Single,Single,0,12,12,0.5,43.4485272,AlbSO,200,200,Low,Fatty_meal,0,Female,25,Adult,62,1,Echinococcosis,Infected,Amoxicillin and Gentamicin,Yes,Other,0.1528,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.350,Patient 1
Single,Single,0,12,12,1,87.4373175,AlbSO,200,200,Low,Fatty_meal,0,Female,25,Adult,62,1,Echinococcosis,Infected,Amoxicillin and Gentamicin,Yes,Other,0.3075,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.351,Patient 1
Single,Single,0,12,12,1.5,205.4990223,AlbSO,200,200,Low,Fatty_meal,0,Female,25,Adult,62,1,Echinococcosis,Infected,Amoxicillin and Gentamicin,Yes,Other,0.7227,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.352,Patient 1
Single,Single,0,12,12,2,241.8672594,AlbSO,200,200,Low,Fatty_meal,0,Female,25,Adult,62,1,Echinococcosis,Infected,Amoxicillin and Gentamicin,Yes,Other,0.8506,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.353,Patient 1
Single,Single,0,12,12,2.5,275.9322696,AlbSO,200,200,Low,Fatty_meal,0,Female,25,Adult,62,1,Echinococcosis,Infected,Amoxicillin and Gentamicin,Yes,Other,0.9704,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.354,Patient 1
Single,Single,0,12,12,3,329.84484,AlbSO,200,200,Low,Fatty_meal,0,Female,25,Adult,62,1,Echinococcosis,Infected,Amoxicillin and Gentamicin,Yes,Other,1.16,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.355,Patient 1
Single,Single,0,12,12,3.5,388.1648199,AlbSO,200,200,Low,Fatty_meal,0,Female,25,Adult,62,1,Echinococcosis,Infected,Amoxicillin and Gentamicin,Yes,Other,1.3651,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.356,Patient 1
Single,Single,0,12,12,4,432.6370035,AlbSO,200,200,Low,Fatty_meal,0,Female,25,Adult,62,1,Echinococcosis,Infected,Amoxicillin and Gentamicin,Yes,Other,1.5215,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.357,Patient 1
Single,Single,0,12,12,5,356.0618178,AlbSO,200,200,Low,Fatty_meal,0,Female,25,Adult,62,1,Echinococcosis,Infected,Amoxicillin and Gentamicin,Yes,Other,1.2522,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.358,Patient 1
Single,Single,0,12,12,6,329.1908373,AlbSO,200,200,Low,Fatty_meal,0,Female,25,Adult,62,1,Echinococcosis,Infected,Amoxicillin and Gentamicin,Yes,Other,1.1577,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.359,Patient 1
Single,Single,0,12,12,7,323.9588157,AlbSO,200,200,Low,Fatty_meal,0,Female,25,Adult,62,1,Echinococcosis,Infected,Amoxicillin and Gentamicin,Yes,Other,1.1393,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.360,Patient 1
Single,Single,0,12,12,8,299.5616715,AlbSO,200,200,Low,Fatty_meal,0,Female,25,Adult,62,1,Echinococcosis,Infected,Amoxicillin and Gentamicin,Yes,Other,1.0535,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.361,Patient 1
Single,Single,0,12,12,10,195.1202838,AlbSO,200,200,Low,Fatty_meal,0,Female,25,Adult,62,1,Echinococcosis,Infected,Amoxicillin and Gentamicin,Yes,Other,0.6862,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.362,Patient 1
Single,Single,0,12,12,24,79.1627616,AlbSO,200,200,Low,Fatty_meal,0,Female,25,Adult,62,1,Echinococcosis,Infected,Amoxicillin and Gentamicin,Yes,Other,0.2784,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.363,Patient 1
Single,Single,0,12,12,27,55.2490107,AlbSO,200,200,Low,Fatty_meal,0,Female,25,Adult,62,1,Echinococcosis,Infected,Amoxicillin and Gentamicin,Yes,Other,0.1943,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.364,Patient 1
Single,Single,0,12,12,30,40.4059929,AlbSO,200,200,Low,Fatty_meal,0,Female,25,Adult,62,1,Echinococcosis,Infected,Amoxicillin and Gentamicin,Yes,Other,0.1421,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.365,Patient 1
Single,Single,0,12,12,33,29.1173376,AlbSO,200,200,Low,Fatty_meal,0,Female,25,Adult,62,1,Echinococcosis,Infected,Amoxicillin and Gentamicin,Yes,Other,0.1024,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.366,Patient 1
Single,Single,0,12,12,48,11.089611,AlbSO,200,200,Low,Fatty_meal,0,Female,25,Adult,62,1,Echinococcosis,Infected,Amoxicillin and Gentamicin,Yes,Other,0.039,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.367,Patient 1
Single,Single,0,12,13,0,0,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,0,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.349,Patient 18 with obstruction
Single,Single,0,12,13,0.5,4.6064538,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,0.0162,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.350,Patient 18 with obstruction
Single,Single,0,12,13,1,238.284462,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,0.838,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.351,Patient 18 with obstruction
Single,Single,0,12,13,1.5,391.6623126,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,1.3774,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.352,Patient 18 with obstruction
Single,Single,0,12,13,2,740.5016658,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,2.6042,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.353,Patient 18 with obstruction
Single,Single,0,12,13,2.5,941.8491927,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,3.3123,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.354,Patient 18 with obstruction
Single,Single,0,12,13,3,1170.323614,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,4.1158,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.355,Patient 18 with obstruction
Single,Single,0,12,13,3.5,1382.732317,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,4.8628,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.356,Patient 18 with obstruction
Single,Single,0,12,13,4,1459.648722,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,5.1333,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.357,Patient 18 with obstruction
Single,Single,0,12,13,5,1834.449139,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,6.4514,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.358,Patient 18 with obstruction
Single,Single,0,12,13,6,2158.379519,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,7.5906,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.359,Patient 18 with obstruction
Single,Single,0,12,13,7,2251.105728,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,7.9167,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.360,Patient 18 with obstruction
Single,Single,0,12,13,8,2049.331678,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,7.2071,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.361,Patient 18 with obstruction
Single,Single,0,12,13,10,1488.53858,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,5.2349,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.362,Patient 18 with obstruction
Single,Single,0,12,13,12,1770.669658,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,6.2271,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.363,Patient 18 with obstruction
Single,Single,0,12,13,15,1635.234229,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,5.7508,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.364,Patient 18 with obstruction
Single,Single,0,12,13,18,1370.420006,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,4.8195,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.365,Patient 18 with obstruction
Single,Single,0,12,13,21,1222.274177,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,4.2985,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.366,Patient 18 with obstruction
Single,Single,0,12,13,24,863.2551291,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,3.0359,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.367,Patient 18 with obstruction
Single,Single,0,12,13,27,729.070836,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,2.564,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.368,Patient 18 with obstruction
Single,Single,0,12,13,30,618.174726,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,2.174,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.369,Patient 18 with obstruction
Single,Single,0,12,13,33,490.502025,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,1.725,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.370,Patient 18 with obstruction
Single,Single,0,12,13,36,424.0496637,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,1.4913,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.371,Patient 18 with obstruction
Single,Single,0,12,13,48,250.1133804,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,0.8796,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.372,Patient 18 with obstruction
Single,Single,0,12,14,0,0,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,0,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.373,Patient 18 without obstruction
Single,Single,0,12,14,0.5,118.4313585,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,0.4165,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.374,Patient 18 without obstruction
Single,Single,0,12,14,1,433.4616156,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,1.5244,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.375,Patient 18 without obstruction
Single,Single,0,12,14,1.5,957.1756038,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,3.3662,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.376,Patient 18 without obstruction
Single,Single,0,12,14,2.5,864.6768741,AlbSO,200,200,Low,Fatty_meal,0,Female,35,Adult,70,1,Echinococcosis,Infected,Metronidazole and Ceftriaxone,Yes,Other,3.0409,umol/l,MW of Alb-SO is 284.348. *1000 to turn umol to nmol. *284.348 to turn nmol to ng. /1000 to turn l to ml. Overall *284.377,Patient 18 without obstruction
